LocationID,Drop_Latitude,Drop_Longitude
1934,10081703.0,76383136.0
1935,193113.0,72966192.0
1936,19331316.0,72972384.0
1937,10069186.0,76407360.0
1938,22883660.0,76033368.0
1939,25510376.0,81894240.0
1940,13156286.0,80405232.0
1941,23384422.0,853629.0
1942,12455461.0,76762280.0
1943,15588603.0,73916912.0
1944,17511668.0,78488320.0
1945,10113064.0,76417592.0
1946,26543042.0,80377832.0
1947,27012328.0,75904256.0
1948,22821856.0,75936696.0
1949,10075697.0,76371128.0
1950,226091.0,88460464.0
1951,23316260.0,77429608.0
1952,12361214.0,76661096.0
1953,13116762.0,80301864.0
1954,21169668.0,72792632.0
1955,23280792.0,7748702.0
1956,30935814.0,75836976.0
1957,13155479.0,8034311.0
1958,2650775.0,80381568.0
1959,17470828.0,78423392.0
1960,18613626.0,73975104.0
1961,13055479.0,8024311.0
1962,2658775.0,80461568.0
1963,30965916.0,75868256.0
1964,11084136.0,77053304.0
1965,22747020.0,75904168.0
1966,21203492.0,72831952.0
1967,21206884.0,72813616.0
1968,21265048.0,7288859.0
1969,21303492.0,72931952.0
1970,26562580.0,80395632.0
1971,21296438.0,72904112.0
1972,12333194.0,76640584.0
1973,26593042.0,80427832.0
1974,19955522.0,75447128.0
1975,22330526.0,73190936.0
1976,2654775.0,80421568.0
1977,23264294.0,77485360.0
1978,3094722.0,75864896.0
1979,11070762.0,77051872.0
1980,1562155.0,73809088.0
1981,10066881.0,76405400.0
1982,12467928.0,76747888.0
1983,13013298.0,77694296.0
1984,26971192.0,75882080.0
1985,25584696.0,81964496.0
1986,21196438.0,72804112.0
1987,17451028.0,78369648.0
1988,156396.0,73812296.0
1989,13039198.0,77581000.0
1990,1933384.0,72951344.0
1991,30392508.0,78111184.0
1992,18644382.0,73888208.0
1993,26952312.0,75866896.0
1994,27300934.0,78184096.0
1995,22571084.0,88374128.0
1996,30969992.0,75901336.0
1997,30973080.0,75901496.0
1998,2649.0,8037.0
1999,30422508.0,78141184.0
2000,23496792.0,85396840.0
2001,3095722.0,75874896.0
2002,19085838.0,72852656.0
2003,25484696.0,81864496.0
2004,30905916.0,75808256.0
2005,13065377.0,77786664.0
2006,13062161.0,77686016.0
2007,23282356.0,77479992.0
2008,25479660.0,81869744.0
2009,22765748.0,75938496.0
2010,17484114.0,78407552.0
2011,12934264.0,776984.0
2012,22380236.0,73228920.0
2013,191913.0,72846192.0
2014,17478294.0,78454424.0
2015,11131278.0,77105016.0
2016,25529660.0,81919744.0
2017,15596205.0,73856672.0
2018,26973484.0,75863136.0
2019,11073681.0,77045528.0
2020,26572420.0,80410936.0
2021,15566561.0,73773632.0
2022,22765836.0,75927648.0
2023,19985016.0,75432408.0
2024,22831234.0,7596949.0
2025,17500828.0,78453392.0
2026,18550964.0,73848976.0
2027,25487116.0,81889680.0
2028,25590316.0,81971680.0
2029,23433784.0,85406968.0
2030,26584132.0,804581.0
2031,18650016.0,73960544.0
2032,1104091.0,76960432.0
2033,18556258.0,73914336.0
2034,19906994.0,75402352.0
2035,13069496.0,77756000.0
2036,27293304.0,78187040.0
2037,26982328.0,75874256.0
2038,11034839.0,77017000.0
2039,19898716.0,75331464.0
2040,25460328.0,81844280.0
2041,12446967.0,76733064.0
2042,26816536.0,75887336.0
2043,23441058.0,85415728.0
2044,22798164.0,75954208.0
2045,23365124.0,77528888.0
2046,11118638.0,77094312.0
2047,156296.0,73802296.0
2048,15508603.0,73836912.0
2049,31013988.0,75982736.0
2050,10046783.0,76322984.0
2051,21197728.0,72808728.0
2052,18620964.0,73918976.0
2053,23424988.0,85385488.0
2054,15691295.0,73879480.0
2055,10125573.0,76426960.0
2056,17509584.0,78472624.0
2057,27247772.0,7813725.0
2058,1110091.0,77020432.0
2059,30499722.0,78207080.0
2060,21230436.0,72844208.0
2061,12482058.0,7673665.0
2062,13003041.0,77773240.0
2063,21230096.0,72849120.0
2064,26553698.0,80432680.0
2065,2548235.0,81871888.0
2066,22805048.0,75952472.0
2067,22772634.0,75936960.0
2068,13012793.0,80289984.0
2069,27248822.0,78135360.0
2070,27046432.0,75866648.0
2071,26922908.0,75812936.0
2072,23401488.0,85374256.0
2073,26561528.0,80403456.0
2074,13024365.0,77706152.0
2075,30963234.0,7589172.0
2076,15654828.0,73846880.0
2077,23439032.0,85405344.0
2078,26912328.0,75804256.0
2079,21233492.0,72861952.0
2080,1747971.0,78388856.0
2081,23439746.0,8540982.0
2082,15625658.0,73783608.0
2083,1857245.0,73926616.0
2084,25560328.0,81944280.0
2085,22825536.0,75973104.0
2086,18649300.0,74007904.0
2087,22589000.0,88372336.0
2088,21236608.0,72844136.0
2089,11042298.0,77018352.0
2090,21255104.0,72884344.0
2091,26953988.0,75792888.0
2092,1562315.0,7389346.0
2093,21209834.0,72838664.0
2094,19888028.0,75327472.0
2095,26534986.0,80402800.0
2096,22418096.0,73277752.0
2097,25590328.0,81974280.0
2098,22835048.0,75982472.0
2099,25464648.0,81844504.0
2100,26786536.0,75857336.0
2101,22657892.0,88498624.0
2102,1856421.0,73888432.0
2103,23228998.0,77383576.0
2104,11104136.0,77073304.0
2105,22563228.0,88363272.0
2106,22742634.0,75906960.0
2107,11041278.0,77015016.0
2108,13026047.0,80258112.0
2109,19876968.0,75328896.0
2110,23394988.0,85355488.0
2111,22770072.0,75902576.0
2112,19084048.0,72915200.0
2113,11063669.0,77036496.0
2114,10050683.0,76340632.0
2115,11036686.0,76981736.0
2116,19926968.0,75378896.0
2117,23264248.0,77464008.0
2118,23364632.0,77531664.0
2119,13035377.0,77756664.0
2120,30475260.0,78193160.0
2121,18699156.0,73904720.0
2122,1924384.0,72861344.0
2123,27301660.0,78151544.0
2124,1929384.0,72911344.0
2125,23371058.0,85345728.0
2126,1869245.0,74046616.0
2127,23489194.0,85455448.0
2128,26479004.0,80326344.0
2129,19064236.0,72895552.0
2130,23413016.0,853972.0
2131,2234.0,7319.0
2132,191393.0,72855448.0
2133,10005697.0,76301128.0
2134,18629156.0,73834720.0
2135,11028638.0,77004312.0
2136,18606216.0,73932528.0
2137,30962978.0,75891848.0
2138,1299041.0,77650488.0
2139,21213344.0,72832728.0
2140,11024136.0,76993304.0
2141,22768164.0,75924208.0
2142,19014048.0,72845200.0
2143,11116686.0,77061736.0
2144,10019186.0,76357360.0
2145,22835836.0,75997648.0
2146,30369722.0,78077080.0
2147,19889632.0,75333400.0
2148,19946968.0,75398896.0
2149,22721848.0,75951992.0
2150,22817020.0,75974168.0
2151,17570828.0,78523392.0
2152,1105185.0,77061080.0
2153,22631084.0,88434128.0
2154,25521646.0,81902800.0
2155,17448294.0,78424424.0
2156,22543662.0,88376216.0
2157,13077018.0,80304792.0
2158,10046881.0,76385400.0
2159,23362536.0,77559848.0
2160,27215108.0,78065056.0
2161,23369032.0,85335344.0
2162,21185104.0,72814344.0
2163,19208320.0,72864712.0
2164,13060221.0,77735392.0
2165,11045083.0,77035392.0
2166,26612000.0,80494000.0
2167,21279834.0,72908664.0
2168,19968716.0,75401464.0
2169,26933726.0,7577282.0
2170,17554114.0,78477552.0
2171,26945288.0,75834592.0
2172,23295124.0,77458888.0
2173,21300096.0,72919120.0
2174,30362508.0,78081184.0
2175,19955016.0,75402408.0
2176,17468264.0,78427864.0
2177,25540376.0,81924240.0
2178,19886428.0,75374792.0
2179,25479872.0,81866168.0
2180,27235928.0,78038096.0
2181,12386356.0,76679104.0
2182,15528603.0,73856912.0
2183,12327954.0,76695168.0
2184,18626258.0,73984336.0
2185,30965814.0,75866976.0
2186,19115838.0,72882656.0
2187,27171660.0,78021544.0
2188,19135838.0,72902656.0
2189,1557155.0,73759088.0
2190,15313897.0,73924336.0
2191,2695519.0,75860752.0
2192,12999934.0,77749384.0
2193,1751971.0,78428856.0
2194,18589156.0,73794720.0
2195,26951378.0,75829032.0
2196,12364022.0,76648200.0
2197,19337222.0,73102280.0
2198,2279806.0,759434.0
2199,21316438.0,72924112.0
2200,23312536.0,77509848.0
2201,25500328.0,81884280.0
2202,30940184.0,75879616.0
2203,25473994.0,81890184.0
2204,10016881.0,76355400.0
2205,22840072.0,75972576.0
2206,11048638.0,77024312.0
2207,19924732.0,75403944.0
2208,22705208.0,75876056.0
2209,17420372.0,78447224.0
2210,12337954.0,76705168.0
2211,30349528.0,78070264.0
2212,26551616.0,80393568.0
2213,12979934.0,77729384.0
2214,30375260.0,78093160.0
2215,26964142.0,75855704.0
2216,11073669.0,77046496.0
2217,19185832.0,72963984.0
2218,19955908.0,75438888.0
2219,30973384.0,75901200.0
2220,1109091.0,77010432.0
2221,22350236.0,73198920.0
2222,2691519.0,75820752.0
2223,25504648.0,81884504.0
2224,12369524.0,7671262.0
2225,1923384.0,72851344.0
2226,27245928.0,78048096.0
2227,13161809.0,80289104.0
2228,12985377.0,77706664.0
2229,13005377.0,77726664.0
2230,25523436.0,81903168.0
2231,23340792.0,7754702.0
2232,123285.0,76685808.0
2233,2658095.0,80408656.0
2234,11120375.0,7706295.0
2235,12394747.0,76735864.0
2236,18584382.0,73828208.0
2237,23464878.0,85425736.0
2238,27086432.0,75906648.0
2239,12324569.0,76663624.0
2240,27043988.0,75882888.0
2241,23244460.0,77464976.0
2242,10065497.0,76357000.0
2243,19172000.0,72958496.0
2244,15526833.0,73778176.0
2245,17452820.0,78479576.0
2246,11115083.0,77105392.0
2247,13141809.0,80269104.0
2248,23361488.0,85334256.0
2249,22831592.0,75956360.0
2250,22802224.0,75944768.0
2251,9999778.0,76336104.0
2252,26593504.0,80502928.0
2253,23479746.0,8544982.0
2254,22649128.0,88475504.0
2255,21239834.0,72868664.0
2256,22331844.0,73185080.0
2257,15651295.0,73839480.0
2258,1859144.0,73844856.0
2259,1852421.0,73848432.0
2260,22559000.0,88342336.0
2261,18633934.0,73985368.0
2262,25479776.0,81854840.0
2263,15363897.0,73974336.0
2264,18546720.0,73840328.0
2265,18546562.0,73906488.0
2266,21315048.0,7293859.0
2267,22597892.0,88438624.0
2268,3090286.0,75832200.0
2269,10015497.0,76307000.0
2270,9980717.0,76295448.0
2271,17466228.0,78447496.0
2272,27210934.0,78094096.0
2273,30903234.0,7583172.0
2274,25593436.0,81973168.0
2275,30482508.0,78201184.0
2276,23394016.0,77538240.0
2277,23389032.0,85355344.0
2278,17533216.0,78602112.0
2279,1749971.0,78408856.0
2280,21283344.0,72902728.0
2281,26523698.0,80402680.0
2282,26776536.0,75847336.0
2283,30963988.0,75932736.0
2284,26494986.0,80362800.0
2285,22791856.0,75906696.0
2286,21215104.0,72844344.0
2287,22787020.0,75944168.0
2288,27203304.0,78097040.0
2289,17474114.0,78397552.0
2290,10010717.0,76325448.0
2291,23253220.0,77453568.0
2292,22707820.0,88530584.0
2293,30895814.0,75796976.0
2294,26501548.0,80319776.0
2295,18673626.0,74035104.0
2296,2345925.0,85450464.0
2297,22347898.0,73207792.0
2298,15594419.0,73805736.0
2299,26613672.0,80450704.0
2300,26941928.0,75827280.0
2301,21167736.0,72778776.0
2302,27209796.0,7809299.0
2303,31039584.0,75949344.0
2304,23288998.0,77443576.0
2305,13131809.0,80259104.0
2306,21220436.0,72834208.0
2307,26962908.0,75852936.0
2308,10007144.0,76346784.0
2309,31023244.0,75951816.0
2310,23485164.0,85454096.0
2311,17440448.0,78428216.0
2312,12989096.0,77650624.0
2313,30965204.0,75892104.0
2314,30392686.0,7809889.0
2315,19133248.0,72876752.0
2316,21233434.0,72864496.0
2317,13221809.0,80349104.0
2318,15666561.0,73873632.0
2319,1551395.0,73847424.0
2320,17501028.0,78419648.0
2321,22591084.0,88394128.0
2322,27238822.0,78125360.0
2323,13159198.0,77701000.0
2324,19910256.0,75353504.0
2325,2689842.0,75810688.0
2326,18646216.0,73972528.0
2327,12453194.0,76760584.0
2328,30913234.0,7584172.0
2329,10055573.0,76356960.0
2330,17451668.0,78428320.0
2331,10002834.0,76303264.0
2332,23411058.0,85385728.0
2333,21200798.0,72820488.0
2334,19274568.0,72868920.0
2335,12916229.0,77606792.0
2336,25580376.0,81964240.0
2337,15576594.0,73790432.0
2338,19252000.0,73038496.0
2339,12382058.0,7663665.0
2340,23374422.0,853529.0
2341,10049363.0,76355000.0
2342,31024056.0,7594982.0
2343,26826536.0,75897336.0
2344,26923988.0,75762888.0
2345,11133669.0,77106496.0
2346,8.0,8.0
2347,17532820.0,78559576.0
2348,11061753.0,77046240.0
2349,15596594.0,73810432.0
2350,30368174.0,78089120.0
2351,2235.0,732.0
2352,23363220.0,77563568.0
2353,18652718.0,73833568.0
2354,22420236.0,73268920.0
2355,15584828.0,73776880.0
2356,18666720.0,73960328.0
2357,2722185.0,78100168.0
2358,15614828.0,73806880.0
2359,27042328.0,75934256.0
2360,15564419.0,73775736.0
2361,22572996.0,8837231.0
2362,13025801.0,80270744.0
2363,26504986.0,80372800.0
2364,1306978.0,80248816.0
2365,18633480.0,73825904.0
2366,19934448.0,75420232.0
2367,18610016.0,73920544.0
2368,23254294.0,77475360.0
2369,17471476.0,7844035.0
2370,10000846.0,76333936.0
2371,18543812.0,73909312.0
2372,17538998.0,78580368.0
2373,11040375.0,7698295.0
2374,13018453.0,77683688.0
2375,21190096.0,72809120.0
2376,25527116.0,81929680.0
2377,21239668.0,72862632.0
2378,1917663.0,72879976.0
2379,27022312.0,75936896.0
2380,19281316.0,72922384.0
2381,2238.0,7323.0
2382,22629358.0,88493456.0
2383,15606594.0,73820432.0
2384,23403016.0,853872.0
2385,10108047.0,76390016.0
2386,27199796.0,7808299.0
2387,26562000.0,80444000.0
2388,18609300.0,73967904.0
2389,23464988.0,85425488.0
2390,26956156.0,759123.0
2391,13052161.0,77676016.0
2392,27211660.0,78061544.0
2393,2255796.0,88369840.0
2394,12367954.0,76735168.0
2395,1856408.0,7392852.0
2396,22368096.0,73227752.0
2397,18590964.0,73888976.0
2398,17456228.0,78437496.0
2399,22341844.0,73195080.0
2400,19885522.0,75377128.0
2401,10037144.0,76376784.0
2402,191893.0,72905448.0
2403,23304248.0,77504008.0
2404,23429408.0,85395056.0
2405,10005497.0,76297000.0
2406,11098638.0,77074312.0
2407,27300832.0,78151608.0
2408,17531976.0,78465880.0
2409,26549108.0,80385040.0
2410,27269796.0,7815299.0
2411,19936994.0,75432352.0
2412,30895916.0,75798256.0
2413,13176438.0,80310672.0
2414,30402508.0,78121184.0
2415,12331072.0,76674880.0
2416,11038638.0,77014312.0
2417,22554120.0,88402504.0
2418,10012834.0,76313264.0
2419,21190522.0,72801480.0
2420,19248320.0,72904712.0
2421,3103286.0,75962200.0
2422,12314569.0,76653624.0
2423,25527688.0,81905584.0
2424,2130106.0,72919296.0
2425,18626948.0,73980624.0
2426,23274992.0,77507224.0
2427,2699519.0,75900752.0
2428,15704828.0,73896880.0
2429,13082161.0,77706016.0
2430,19954104.0,75448416.0
2431,19217222.0,72982280.0
2432,25513436.0,81893168.0
2433,12427954.0,76795168.0
2434,1558395.0,73917424.0
2435,27255108.0,78105056.0
2436,22875048.0,76022472.0
2437,19945336.0,75386720.0
2438,19940256.0,75383504.0
2439,22608732.0,88434880.0
2440,10035497.0,76327000.0
2441,15628603.0,73956912.0
2442,2341925.0,85410464.0
2443,22592672.0,88392888.0
2444,23240792.0,7744702.0
2445,22657186.0,8846068.0
2446,27240934.0,78124096.0
2447,1569155.0,73879088.0
2448,2648775.0,80361568.0
2449,18576258.0,73934336.0
2450,23302356.0,77499992.0
2451,22584584.0,8846331.0
2452,18583936.0,73935368.0
2453,23254632.0,77421664.0
2454,15706683.0,7388575.0
2455,11068638.0,77044312.0
2456,19988028.0,75427472.0
2457,19908716.0,75341464.0
2458,22757020.0,75914168.0
2459,26563042.0,80397832.0
2460,12333978.0,76637960.0
2461,13035801.0,80280744.0
2462,10157014.0,76438056.0
2463,1743233.0,78469656.0
2464,19043516.0,7286765.0
2465,31002978.0,75931848.0
2466,22808164.0,75964208.0
2467,13059198.0,77601000.0
2468,21267728.0,72878728.0
2469,10109363.0,76415000.0
2470,18666562.0,74026488.0
2471,26923484.0,75813136.0
2472,26544132.0,804181.0
2473,12996229.0,77686792.0
2474,11071753.0,77056240.0
2475,2697519.0,75880752.0
2476,13055801.0,80300744.0
2477,22810072.0,75942576.0
2478,22318096.0,73177752.0
2479,19125838.0,72892656.0
2480,19886106.0,75350776.0
2481,30482202.0,78187152.0
2482,1931384.0,72931344.0
2483,26522420.0,80360936.0
2484,22625082.0,8847783.0
2485,2558235.0,81971888.0
2486,21240522.0,72851480.0
2487,26961412.0,75833600.0
2488,10138047.0,76420016.0
2489,26512000.0,80394000.0
2490,11042169.0,77019592.0
2491,2262796.0,88439840.0
2492,13015662.0,7769413.0
2493,17430372.0,78457224.0
2494,21159668.0,72782632.0
2495,27233304.0,78127040.0
2496,11091753.0,77076240.0
2497,123785.0,76735808.0
2498,17460828.0,78413392.0
2499,25560316.0,81941680.0
2500,30359528.0,78080264.0
2501,12988453.0,77653688.0
2502,21225104.0,72854344.0
2503,22683228.0,88483272.0
2504,10017144.0,76356784.0
2505,25511646.0,81892800.0
2506,26501528.0,80343456.0
2507,30975814.0,75876976.0
2508,156796.0,73852296.0
2509,27271694.0,78144712.0
2510,23325124.0,77488888.0
2511,22341604.0,73195008.0
2512,22735748.0,75908496.0
2513,11051852.0,77026272.0
2514,30955562.0,75882840.0
2515,23261528.0,77469400.0
2516,23243220.0,77443568.0
2517,12955662.0,7763413.0
2518,27220832.0,78071608.0
2519,13059166.0,77720712.0
2520,2692519.0,75830752.0
2521,9999186.0,76337360.0
2522,17438294.0,78414424.0
2523,10067144.0,76406784.0
2524,26952908.0,75842936.0
2525,10150683.0,76440632.0
2526,22602672.0,88402888.0
2527,3092722.0,75844896.0
2528,19201458.0,72937808.0
2529,22357898.0,73217792.0
2530,13029496.0,77716000.0
2531,10100717.0,76415448.0
2532,30943384.0,75871200.0
2533,13039166.0,77700712.0
2534,2702842.0,75940688.0
2535,11023008.0,7699544.0
2536,17481476.0,7845035.0
2537,22812634.0,75976960.0
2538,30962872.0,75886808.0
2539,2701519.0,75920752.0
2540,23304294.0,77525360.0
2541,26473504.0,80382928.0
2542,10085573.0,76386960.0
2543,30913080.0,75841496.0
2544,12946229.0,77636792.0
2545,18556562.0,73916488.0
2546,18583626.0,73945104.0
2547,22589368.0,88453184.0
2548,22795536.0,75943104.0
2549,22370526.0,73230936.0
2550,15433897.0,74044336.0
2551,27291660.0,78141544.0
2552,22711848.0,75941992.0
2553,15581295.0,73769480.0
2554,12999496.0,77686000.0
2555,3096722.0,75884896.0
2556,19053516.0,7287765.0
2557,1108091.0,77000432.0
2558,17559584.0,78522624.0
2559,13043041.0,77813240.0
2560,30953988.0,75922736.0
2561,19351316.0,72992384.0
2562,13049198.0,77591000.0
2563,13109198.0,77651000.0
2564,31029992.0,75961336.0
2565,18596216.0,73922528.0
2566,22340236.0,73188920.0
2567,12999096.0,77660624.0
2568,11113681.0,77085528.0
2569,21196884.0,72803616.0
2570,27217772.0,7810725.0
2571,30973234.0,7590172.0
2572,226791.0,88530464.0
2573,26619108.0,80455040.0
2574,26921192.0,75832080.0
2575,18594382.0,73838208.0
2576,30963080.0,75891496.0
2577,18560964.0,73858976.0
2578,23447804.0,85415144.0
2579,1920663.0,72909976.0
2580,27341724.0,78147552.0
2581,12976229.0,77666792.0
2582,23397804.0,85365144.0
2583,23383784.0,85356968.0
2584,22803660.0,75953368.0
2585,26522580.0,80355632.0
2586,2719185.0,78070168.0
2587,21225976.0,72845504.0
2588,19968028.0,75407472.0
2589,13102161.0,77726016.0
2590,22563662.0,88396216.0
2591,11061852.0,77036272.0
2592,13008453.0,77673688.0
2593,13079198.0,77621000.0
2594,17565894.0,78485464.0
2595,22351358.0,73204800.0
2596,1558155.0,73769088.0
2597,30470722.0,78190224.0
2598,11096686.0,77041736.0
2599,10009778.0,76346104.0
2600,21270436.0,72884208.0
2601,18716216.0,73831080.0
2602,30352508.0,78071184.0
2603,17450448.0,78438216.0
2604,13102793.0,80379984.0
2605,27036432.0,75856648.0
2606,25490316.0,81871680.0
2607,23274016.0,77418240.0
2608,17508264.0,78467864.0
2609,23401058.0,85375728.0
2610,11054136.0,77023304.0
2611,30406994.0,78122544.0
2612,27197772.0,7808725.0
2613,20009632.0,75453400.0
2614,21246884.0,72853616.0
2615,11111852.0,77086272.0
2616,26509004.0,80356344.0
2617,2283806.0,759834.0
2618,13082793.0,80359984.0
2619,26985288.0,75874592.0
2620,2693842.0,75850688.0
2621,17510828.0,78463392.0
2622,1864421.0,73968432.0
2623,1935384.0,72971344.0
2624,22420526.0,73280936.0
2625,13096438.0,80230672.0
2626,22775836.0,75937648.0
2627,10029778.0,76366104.0
2628,15686561.0,73893632.0
2629,19004236.0,72835552.0
2630,25523994.0,81940184.0
2631,13135801.0,80380744.0
2632,15614419.0,73825736.0
2633,19231316.0,72872384.0
2634,19238320.0,72894712.0
2635,19945016.0,75392408.0
2636,15586683.0,7376575.0
2637,12393978.0,76697960.0
2638,11013669.0,76986496.0
2639,22758164.0,75914208.0
2640,26922328.0,75814256.0
2641,12983041.0,77753240.0
2642,13099645.0,80292272.0
2643,13038453.0,77703688.0
2644,19986994.0,75482352.0
2645,27011412.0,75883600.0
2646,2730185.0,78180168.0
2647,11035083.0,77025392.0
2648,1926114.0,72943072.0
2649,25519872.0,81906168.0
2650,30955816.0,75873112.0
2651,22781856.0,75896696.0
2652,17540852.0,78469344.0
2653,12413225.0,76720032.0
2654,22679368.0,88543184.0
2655,21195048.0,7281859.0
2656,17518294.0,78494424.0
2657,15584419.0,73795736.0
2658,2119276.0,72818056.0
2659,1856144.0,73814856.0
2660,12363978.0,76667960.0
2661,26613042.0,80447832.0
2662,21240096.0,72859120.0
2663,22656460.0,88494456.0
2664,11083681.0,77055528.0
2665,13109166.0,77770712.0
2666,12433194.0,76740584.0
2667,22341358.0,73194800.0
2668,30975916.0,75878256.0
2669,30476322.0,78180456.0
2670,1310978.0,80288816.0
2671,19024048.0,72855200.0
2672,17521028.0,78439648.0
2673,27188822.0,78075360.0
2674,22641084.0,88444128.0
2675,19915016.0,75362408.0
2676,19896428.0,75384792.0
2677,18663812.0,74029312.0
2678,23262536.0,77459848.0
2679,19965522.0,75457128.0
2680,1752971.0,78438856.0
2681,2655.0,8043.0
2682,31022978.0,75951848.0
2683,12384569.0,76723624.0
2684,22622996.0,8842231.0
2685,23224992.0,77457224.0
2686,30883988.0,75852736.0
2687,23439408.0,85405056.0
2688,21250798.0,72870488.0
2689,22535082.0,8838783.0
2690,11023681.0,76995528.0
2691,31039992.0,75971336.0
2692,20004448.0,75490232.0
2693,12405461.0,76712280.0
2694,12403194.0,76710584.0
2695,17523216.0,78592112.0
2696,19124236.0,72955552.0
2697,27290934.0,78174096.0
2698,11083669.0,77056496.0
2699,22579128.0,88405504.0
2700,19886968.0,75338896.0
2701,27271724.0,78077552.0
2702,12429524.0,7677262.0
2703,12414569.0,76753624.0
2704,19140084.0,72927384.0
2705,21287736.0,72898776.0
2706,26499108.0,80335040.0
2707,22331604.0,73185008.0
2708,23431292.0,85387872.0
2709,27043484.0,75933136.0
2710,18553626.0,73915104.0
2711,22679358.0,88543456.0
2712,11081852.0,77056272.0
2713,20004104.0,75498416.0
2714,2723185.0,78110168.0
2715,23304632.0,77471664.0
2716,19133516.0,7295765.0
2717,27191694.0,78064712.0
2718,13174694.0,8039147.0
2719,18639156.0,73844720.0
2720,19926220.0,75396016.0
2721,11154839.0,77137000.0
2722,26552580.0,80385632.0
2723,22841234.0,7597949.0
2724,26959596.0,75910512.0
2725,23365164.0,85334096.0
2726,22627820.0,88450584.0
2727,22644120.0,88492504.0
2728,192193.0,72935448.0
2729,27289796.0,7817299.0
2730,12375461.0,76682280.0
2731,156096.0,73782296.0
2732,13024264.0,777884.0
2733,26543672.0,80380704.0
2734,23371488.0,85344256.0
2735,15343897.0,73954336.0
2736,26980262.0,75853016.0
2737,22861234.0,7599949.0
2738,11071278.0,77045016.0
2739,10093064.0,76397592.0
2740,19945522.0,75437128.0
2741,17521668.0,78498320.0
2742,25524648.0,81904504.0
2743,22370236.0,73218920.0
2744,12963284.0,77645424.0
2745,17468998.0,78510368.0
2746,224.0,7325.0
2747,18540964.0,73838976.0
2748,30432508.0,78151184.0
2749,22855748.0,76028496.0
2750,17510448.0,78498216.0
2751,30929992.0,75861336.0
2752,22841856.0,75956696.0
2753,2696519.0,75870752.0
2754,30982872.0,75906808.0
2755,22820072.0,75952576.0
2756,17585894.0,78505464.0
2757,19057584.0,72962584.0
2758,19216268.0,72876720.0
2759,26982908.0,75872936.0
2760,19915522.0,75407128.0
2761,13156439.0,80290672.0
2762,22579358.0,88443456.0
2763,22818164.0,75974208.0
2764,25474696.0,81854496.0
2765,27223304.0,78117040.0
2766,19004048.0,72835200.0
2767,12370972.0,76719264.0
2768,25543436.0,81923168.0
2769,30915916.0,75818256.0
2770,17494114.0,78417552.0
2771,11086117.0,77004656.0
2772,23404422.0,853829.0
2773,25520376.0,81904240.0
2774,22767020.0,75924168.0
2775,11010762.0,76991872.0
2776,191293.0,72845448.0
2777,13046047.0,80278112.0
2778,22741848.0,75971992.0
2779,1746233.0,78499656.0
2780,26503698.0,80382680.0
2781,23429194.0,85395448.0
2782,26962312.0,75876896.0
2783,1313978.0,80318816.0
2784,15636561.0,73843632.0
2785,18703480.0,73895904.0
2786,26532580.0,80365632.0
2787,30411280.0,78118024.0
2788,10056783.0,76332984.0
2789,30391280.0,78098024.0
2790,13089096.0,77750624.0
2791,17458264.0,78417864.0
2792,13011615.0,80261600.0
2793,10047364.0,76328256.0
2794,22863660.0,76013368.0
2795,26994142.0,75885704.0
2796,26531616.0,80373568.0
2797,18540016.0,73850544.0
2798,30909584.0,75819344.0
2799,18560016.0,73870544.0
2800,25597116.0,81999680.0
2801,21189668.0,72812632.0
2802,30975562.0,75902840.0
2803,18613480.0,73805904.0
2804,10011703.0,76313136.0
2805,22609368.0,88473184.0
2806,19105838.0,72872656.0
2807,22788164.0,75944208.0
2808,22556460.0,88394456.0
2809,22790072.0,75922576.0
2810,30409528.0,78130264.0
2811,11046298.0,77002080.0
2812,12387928.0,76667888.0
2813,17450372.0,78477224.0
2814,9989363.0,76295000.0
2815,13036047.0,80268112.0
2816,13124347.0,80327224.0
2817,11064839.0,77047000.0
2818,17468294.0,78444424.0
2819,30952978.0,75881848.0
2820,13100221.0,77775392.0
2821,26554986.0,80422800.0
2822,17538294.0,78514424.0
2823,23409194.0,85375448.0
2824,26973988.0,75812888.0
2825,10020846.0,76353936.0
2826,27253304.0,78147040.0
2827,11102169.0,77079592.0
2828,2704519.0,75950752.0
2829,18682718.0,73863568.0
2830,10061703.0,76363136.0
2831,22657820.0,88480584.0
2832,13211878.0,80378520.0
2833,17523808.0,78476744.0
2834,23449032.0,85415344.0
2835,11136117.0,77054656.0
2836,13157018.0,80384792.0
2837,30979992.0,75911336.0
2838,19960256.0,75403504.0
2839,2718185.0,78060168.0
2840,15538603.0,73866912.0
2841,23250792.0,7745702.0
2842,12413994.0,76716168.0
2843,225991.0,88450464.0
2844,22622672.0,88422888.0
2845,30489722.0,78197080.0
2846,10060683.0,76350632.0
2847,21207728.0,72818728.0
2848,21219668.0,72842632.0
2849,25501646.0,81882800.0
2850,11055083.0,77045392.0
2851,15247944.0,74040888.0
2852,19916428.0,75404792.0
2853,15217944.0,74010888.0
2854,22662672.0,88462888.0
2855,22574120.0,88422504.0
2856,30382508.0,78101184.0
2857,13076762.0,80261864.0
2858,12346967.0,76633064.0
2859,23238998.0,77393576.0
2860,26902312.0,75816896.0
2861,22771592.0,75896360.0
2862,25581516.0,81962616.0
2863,22737020.0,75894168.0
2864,30502202.0,78207152.0
2865,23326260.0,77439608.0
2866,19304568.0,72898920.0
2867,12371214.0,76671096.0
